0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
DiMaPa00,BUF,28,FB,16,9,10,7,70.0%,28,4.0,0,1,9,2.8,0.4,1.8,0,2017
HamxC.00,MIN,24,RB,16,1,8,7,87.5%,68,9.7,0,3,12,8.5,0.4,4.3,0,2017
MorrAl00,DAL,29,RB,14,5,9,7,77.8%,45,6.4,0,1,13,5.0,0.5,3.2,0,2017
RipkAa00,GNB,25,RB,16,2,10,7,70.0%,39,5.6,0,1,12,3.9,0.4,2.4,0,2017
SproDa00,PHI,34,RB,3,0,12,7,58.3%,73,10.4,0,4,16,6.1,2.3,24.3,1,2017
ThomLo00,BUF,26,TE,12,2,9,7,77.8%,67,9.6,1,2,22,7.4,0.6,5.6,0,2017
TravRo00,2TM,24,LB,15,3,17,7,41.2%,76,10.9,0,0,20,4.5,0.5,5.1,1,2017
BohaTo00,JAX,27,FB,16,10,11,6,54.5%,43,7.2,1,3,14,3.9,0.4,2.7,0,2017
ClayKa00,2TM,25,WR,13,2,19,6,31.6%,85,14.2,0,0,28,4.5,0.5,6.5,3,2017
CoatSa00,CLE,24,WR,12,1,11,6,54.5%,70,11.7,0,2,38,6.4,0.5,5.8,0,2017
DeveJa00,NWE,29,FB,16,7,10,6,60.0%,38,6.3,0,3,10,3.8,0.4,2.4,0,2017
ForeDO00,HOU,21,RB,10,1,8,6,75.0%,83,13.8,0,4,34,10.4,0.6,8.3,2,2017
HoomMi00,NOR,29,TE,14,10,10,6,60.0%,52,8.7,1,2,25,5.2,0.4,3.7,0,2017
JohnDa08,ARI,26,RB,1,1,9,6,66.7%,67,11.2,0,3,24,7.4,6.0,67.0,2,2017
LacyEd00,SEA,27,RB,9,3,6,6,100.0%,47,7.8,0,2,14,7.8,0.7,5.2,0,2017
MaloJo00,CIN,21,WR,11,7,17,6,35.3%,63,10.5,1,3,25,3.7,0.5,5.7,0,2017
MarsBy01,WAS,23,RB,4,0,8,6,75.0%,36,6.0,0,1,12,4.5,1.5,9.0,0,2017
MickJa01,JAX,23,WR,10,0,11,6,54.5%,77,12.8,2,4,41,7.0,0.6,7.7,4,2017
OlawJa00,OAK,28,FB,12,0,7,6,85.7%,33,5.5,0,1,9,4.7,0.5,2.8,1,2017
OlivBr01,LAC,26,RB,8,0,11,6,54.5%,26,4.3,0,2,11,2.4,0.8,3.3,0,2017
2017,,,,,,,,,,,,,,,,,,
ProsC.00,SEA,23,RB,5,0,11,6,54.5%,87,14.5,0,3,46,7.9,1.2,17.4,0,2017
QuicBr00,WAS,28,WR,11,1,8,6,75.0%,76,12.7,0,5,31,9.5,0.5,6.9,0,2017
SherAn00,KAN,29,RB,16,3,8,6,75.0%,47,7.8,0,4,11,5.9,0.4,2.9,0,2017
SterNe00,NYJ,25,WR,11,1,10,6,60.0%,82,13.7,0,5,35,8.2,0.5,7.5,0,2017
StewAr00,NYJ,24,WR,15,2,13,6,46.2%,82,13.7,0,2,46,6.3,0.4,5.5,0,2017
SwitRy00,DAL,23,WR,16,0,7,6,85.7%,41,6.8,0,4,12,5.9,0.4,2.6,1,2017
TateBr00,BUF,30,WR,13,1,14,6,42.9%,81,13.5,1,5,24,5.8,0.5,6.2,1,2017
ThomLa04,NYJ,24,DE,14,4,7,6,85.7%,43,7.2,0,1,15,6.1,0.4,3.1,0,2017
BarnKe00,PHI,28,RB,13,1,8,5,62.5%,56,11.2,0,1,22,7.0,0.4,4.3,3,2017
CrosAl00,TAM,24,TE,8,4,6,5,83.3%,58,11.6,0,3,23,9.7,0.6,7.3,0,2017
DaviTr03,GNB,24,WR,16,0,7,5,71.4%,70,14.0,0,2,29,10.0,0.3,4.4,0,2017
GoldBr00,ARI,29,WR,13,0,9,5,55.6%,70,14.0,0,3,29,7.8,0.4,5.4,0,2017
GrimXa00,PIT,25,TE,15,2,9,5,55.6%,32,6.4,1,2,12,3.6,0.3,2.1,0,2017
JohnCh04,ARI,32,RB,4,3,6,5,83.3%,43,8.6,0,3,15,7.2,1.3,10.8,0,2017
JohnMa07,PHI,23,WR,10,0,8,5,62.5%,45,9.0,0,3,16,5.6,0.5,4.5,1,2017
KoyaBe00,JAX,24,TE,16,3,7,5,71.4%,38,7.6,0,0,21,5.4,0.3,2.4,0,2017
MartFr00,TAM,26,WR,8,0,6,5,83.3%,96,19.2,0,4,39,16.0,0.6,12.0,0,2017
McEvTa01,SEA,24,TE,15,0,9,5,55.6%,113,22.6,0,4,53,12.6,0.3,7.5,1,2017
RainBo00,BAL,30,RB,4,0,7,5,71.4%,18,3.6,0,2,12,2.6,1.3,4.5,0,2017
SharHu01,2TM,23,WR,3,1,9,5,55.6%,54,10.8,1,0,21,6.0,1.7,18.0,0,2017
SmitKe03,DAL,25,FB,16,3,5,5,100.0%,26,5.2,0,2,12,5.2,0.3,1.6,0,2017
ThomMi04,LAR,23,WR,8,1,7,5,71.4%,93,18.6,0,4,50,13.3,0.6,11.6,1,2017
ThomCh05,HOU,23,WR,13,0,6,5,83.3%,84,16.8,0,5,32,14.0,0.4,6.5,3,2017
TregBr00,CLE,23,WR,6,1,18,5,27.8%,79,15.8,0,4,20,4.4,0.8,13.2,1,2017
WhitFo00,CAR,28,RB,12,0,6,5,83.3%,47,9.4,1,1,28,7.8,0.4,3.9,0,2017
BrowNo00,DAL,21,WR,13,1,9,4,44.4%,33,8.3,0,3,14,3.7,0.3,2.5,0,2017
ClarMi00,GNB,22,WR,2,0,14,4,28.6%,41,10.3,0,2,19,2.9,2.0,20.5,0,2017
DayeMa00,CLE,23,RB,16,0,5,4,80.0%,29,7.3,0,1,15,5.8,0.3,1.8,0,2017
EifeTy00,CIN,27,TE,2,1,5,4,80.0%,46,11.5,0,2,22,9.2,2.0,23.0,0,2017
HannJa00,DAL,28,TE,16,8,9,4,44.4%,88,22.0,1,4,31,9.8,0.3,5.5,0,2017
2017,,,,,,,,,,,,,,,,,,
HarrMa05,WAS,25,WR,6,0,6,4,66.7%,62,15.5,1,3,36,10.3,0.7,10.3,0,2017
HillJe01,CIN,25,RB,7,7,4,4,100.0%,16,4.0,0,1,10,4.0,0.6,2.3,1,2017
HollJa03,NWE,24,TE,15,1,11,4,36.4%,42,10.5,0,2,19,3.8,0.3,2.8,0,2017
HuntAk01,KAN,24,RB,15,0,7,4,57.1%,31,7.8,0,1,20,4.4,0.3,2.1,0,2017
HuntJu00,PIT,26,WR,7,1,10,4,40.0%,23,5.8,1,3,7,2.3,0.6,3.3,0,2017
JanoAn00,DEN,24,RB,16,4,6,4,66.7%,35,8.8,0,2,16,5.8,0.3,2.2,0,2017
KellRo00,WAS,25,RB,7,7,7,4,57.1%,18,4.5,0,3,9,2.6,0.6,2.6,0,2017
McGrSe00,LAC,30,TE,15,6,4,4,100.0%,46,11.5,0,3,23,11.5,0.3,3.1,0,2017
McKeIs00,DEN,22,WR,11,0,13,4,30.8%,29,7.3,0,2,14,2.2,0.4,2.6,6,2017
PennEl00,ARI,24,RB,16,0,6,4,66.7%,38,9.5,0,2,18,6.3,0.3,2.4,0,2017
ProsJa00,HOU,25,FB,16,5,4,4,100.0%,31,7.8,0,1,18,7.8,0.3,1.9,0,2017
RicaPa00,BAL,23,DT/FB,16,0,4,4,100.0%,12,3.0,2,2,6,3.0,0.3,0.8,0,2017
RobeMi01,DET,23,TE,15,3,7,4,57.1%,46,11.5,0,2,23,6.6,0.3,3.1,0,2017
StocLu00,2TM,29,TE,12,6,5,4,80.0%,30,7.5,1,0,12,6.0,0.3,2.5,0,2017
SupePh00,TEN,27,TE,16,3,6,4,66.7%,39,9.8,1,2,20,6.5,0.3,2.4,0,2017
TyexWi00,NYJ,26,TE,3,1,6,4,66.7%,38,9.5,0,1,21,6.3,1.3,12.7,0,2017
WhalGr00,BAL,27,WR,2,0,6,4,66.7%,23,5.8,0,0,9,3.8,2.0,11.5,0,2017
AbbrJa00,DET,27,WR,7,0,7,3,42.9%,44,14.7,0,2,25,6.3,0.4,6.3,0,2017
BellBl00,MIN,26,TE,13,3,4,3,75.0%,19,6.3,0,1,12,4.8,0.2,1.5,0,2017
BrayQu00,IND,24,WR,9,0,4,3,75.0%,39,13.0,0,2,22,9.8,0.3,4.3,1,2017
DaniDa02,IND,23,TE,12,3,13,3,23.1%,26,8.7,0,2,13,2.0,0.3,2.2,0,2017
FergJo02,IND,24,RB,10,0,4,3,75.0%,16,5.3,0,0,8,4.0,0.3,1.6,0,2017
GentTa00,CHI,23,QB,4,3,6,3,50.0%,35,11.7,0,2,15,5.8,0.8,8.8,0,2017
GranCo00,JAX,26,RB,16,0,4,3,75.0%,41,13.7,0,2,28,10.3,0.2,2.6,1,2017
MattCh00,BAL,28,WR,6,0,6,3,50.0%,25,8.3,0,2,12,4.2,0.5,4.2,0,2017
MaysDe00,GNB,23,RB,8,0,3,3,100.0%,0,0.0,0,0,1,0.0,0.4,0.0,2,2017
SmitDe06,MIA,23,RB,5,0,3,3,100.0%,27,9.0,0,1,13,9.0,0.6,5.4,0,2017
StroJa01,2TM,23,WR,2,0,4,3,75.0%,38,12.7,1,0,19,9.5,1.5,19.0,0,2017
TelfRa00,CLE,25,TE,16,14,4,3,75.0%,36,12.0,0,2,20,9.0,0.2,2.3,0,2017
VitaDa00,CLE,24,FB,15,6,5,3,60.0%,19,6.3,0,1,11,3.8,0.2,1.3,0,2017
2017,,,,,,,,,,,,,,,,,,
WardTe00,ATL,25,RB,14,0,3,3,100.0%,14,4.7,0,1,11,4.7,0.2,1.0,1,2017
WheaMa00,CHI,26,WR,11,0,17,3,17.6%,51,17.0,0,3,22,3.0,0.3,4.6,0,2017
WillCh05,ARI,23,WR,6,1,7,3,42.9%,31,10.3,0,1,15,4.4,0.5,5.2,0,2017
WillNi02,ATL,27,WR,1,0,4,3,75.0%,30,10.0,0,3,14,7.5,3.0,30.0,0,2017
AgneJa00,DET,22,DB,13,0,2,2,100.0%,18,9.0,0,1,12,9.0,0.2,1.4,3,2017
AuclAn00,TAM,24,TE,8,3,2,2,100.0%,25,12.5,0,2,14,12.5,0.3,3.1,0,2017
BurtMi00,CHI,25,RB,16,3,4,2,50.0%,8,4.0,0,0,8,2.0,0.1,0.5,0,2017
ByrdEm00,GNB,23,TE,1,0,2,2,100.0%,31,15.5,0,1,29,15.5,2.0,31.0,0,2017
CharOr00,KAN,26,TE,5,0,2,2,100.0%,53,26.5,0,1,35,26.5,0.4,10.6,0,2017
ChesJe00,KAN,24,WR,12,1,4,2,50.0%,18,9.0,0,2,10,4.5,0.2,1.5,0,2017
ColeDe00,ATL,27,FB,16,7,7,2,28.6%,20,10.0,0,1,11,2.9,0.1,1.3,0,2017
CumbJe00,LAC,30,TE,7,3,3,2,66.7%,2,1.0,0,0,2,0.7,0.3,0.3,0,2017
GibsSh00,PHI,23,WR,5,0,3,2,66.7%,11,5.5,0,1,6,3.7,0.4,2.2,0,2017
GreeTi00,DET,24,RB,5,0,2,2,100.0%,14,7.0,0,0,9,7.0,0.4,2.8,0,2017
HallMa02,ATL,24,WR,8,0,9,2,22.2%,60,30.0,1,2,40,6.7,0.3,7.5,0,2017
HendDe01,DEN,25,RB,5,0,2,2,100.0%,36,18.0,1,1,29,18.0,0.4,7.2,0,2017
HewiRy00,CIN,26,RB,13,3,2,2,100.0%,22,11.0,0,1,16,11.0,0.2,1.7,0,2017
HeywDa00,PIT,30,WR,16,0,3,2,66.7%,47,23.5,0,1,44,15.7,0.1,2.9,0,2017
HikuCo00,SFO,23,TE,4,0,3,2,66.7%,15,7.5,0,2,10,5.0,0.5,3.8,0,2017
HillBr02,2TM,22,RB,7,0,2,2,100.0%,36,18.0,0,0,34,18.0,0.3,5.1,0,2017
JaniJe00,GNB,26,WR,16,0,5,2,40.0%,12,6.0,0,1,12,2.4,0.1,0.8,0,2017
LineZa01,NOR,27,RB,12,4,5,2,40.0%,8,4.0,1,1,5,1.6,0.2,0.7,0,2017
MaddTr01,SEA,24,RB,8,3,2,2,100.0%,65,32.5,0,1,66,32.5,0.3,8.1,0,2017
ManhCh00,CAR,25,TE,16,4,4,2,50.0%,17,8.5,0,1,11,4.3,0.1,1.1,0,2017
MurpMa03,BUF,26,RB,1,0,2,2,100.0%,7,3.5,0,1,5,3.5,2.0,7.0,0,2017
NatsJo00,NYJ,23,WR,7,0,5,2,40.0%,18,9.0,0,1,19,3.6,0.3,2.6,1,2017
NixxRo01,PIT,25,RB,16,4,3,2,66.7%,6,3.0,1,1,5,2.0,0.1,0.4,0,2017
PoweDa02,NYG,23,WR,1,1,4,2,50.0%,13,6.5,0,0,8,3.3,2.0,13.0,0,2017
ReedBe01,2TM,26,WR,11,0,2,2,100.0%,21,10.5,0,0,15,10.5,0.2,1.9,1,2017
SpriJe00,WAS,23,TE,11,5,3,2,66.7%,13,6.5,1,1,7,4.3,0.2,1.2,0,2017
2017,,,,,,,,,,,,,,,,,,
SwaiGe00,DAL,24,TE,15,2,2,2,100.0%,25,12.5,0,2,18,12.5,0.1,1.7,0,2017
TousFi00,PIT,27,RB,6,0,3,2,66.7%,9,4.5,0,1,7,3.0,0.3,1.5,0,2017
WashDw00,DET,23,RB,5,0,2,2,100.0%,14,7.0,0,1,10,7.0,0.4,2.8,0,2017
WattDe00,LAC,25,RB,16,4,3,2,66.7%,35,17.5,0,2,23,11.7,0.1,2.2,0,2017
WestTe00,BAL,26,RB,5,4,4,2,50.0%,23,11.5,0,2,15,5.8,0.4,4.6,1,2017
WhitKe00,CHI,25,WR,1,1,4,2,50.0%,6,3.0,0,0,6,1.5,2.0,6.0,0,2017
ArtiCa00,CAR,27,RB,13,0,1,1,100.0%,2,2.0,0,0,2,2.0,0.1,0.2,0,2017
BellNi01,DET,28,LB,13,2,1,1,100.0%,1,1.0,1,1,1,1.0,0.1,0.1,0,2017
BennAr00,JAX,29,WR,9,0,2,1,50.0%,12,12.0,0,1,12,6.0,0.1,1.3,0,2017
BoldBr00,NWE,27,RB,16,0,4,1,25.0%,7,7.0,0,1,7,1.8,0.1,0.4,0,2017
BrowMa02,2TM,26,DB,4,0,1,1,100.0%,11,11.0,0,0,11,11.0,0.3,2.8,0,2017
DougHa00,TEN,33,WR,2,0,3,1,33.3%,8,8.0,0,0,8,2.7,0.5,4.0,0,2017
DunbLa00,LAR,27,RB,4,0,3,1,33.3%,1,1.0,0,0,1,0.3,0.3,0.3,0,2017
GaroJi00,SFO,26,QB,6,5,1,1,100.0%,-6,-6.0,0,0,-6,-6.0,0.2,-1.0,1,2017
GillMi00,NWE,27,RB,9,2,1,1,100.0%,15,15.0,0,1,15,15.0,0.1,1.7,1,2017
GrayMa00,MIA,28,TE,16,0,3,1,33.3%,10,10.0,0,1,10,3.3,0.1,0.6,0,2017
GrifGa00,NOR,23,TE,3,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.3,1.3,0,2017
HamiCo00,HOU,27,WR,3,1,6,1,16.7%,8,8.0,0,1,8,1.3,0.3,2.7,0,2017
HazeMa01,IND,25,WR,4,0,1,1,100.0%,1,1.0,0,0,1,1.0,0.3,0.3,0,2017
HundBr00,GNB,24,QB,11,9,1,1,100.0%,10,10.0,0,1,10,10.0,0.1,0.9,4,2017
JoneTa00,BUF,29,RB,8,0,2,1,50.0%,11,11.0,0,1,11,5.5,0.1,1.4,0,2017
KerrJo00,GNB,25,RB,4,0,1,1,100.0%,3,3.0,0,0,3,3.0,0.3,0.8,0,2017
LeslJo00,CLE,26,WR,2,0,1,1,100.0%,26,26.0,0,1,26,26.0,0.5,13.0,0,2017
MallRy02,HOU,24,TE,2,0,1,1,100.0%,3,3.0,0,0,3,3.0,0.5,1.5,0,2017
McCaMa01,JAX,23,WR,5,0,1,1,100.0%,4,4.0,0,0,4,4.0,0.2,0.8,0,2017
MihaBr00,DET,25,DE,15,2,1,1,100.0%,-4,-4.0,0,0,-4,-4.0,0.1,-0.3,0,2017
MomaIf00,ARI,28,WR,9,2,2,1,50.0%,46,46.0,0,1,46,23.0,0.1,5.1,0,2017
PeakCh00,NYJ,25,WR,3,0,1,1,100.0%,3,3.0,0,1,3,3.0,0.3,1.0,0,2017
PerrSe00,MIA,26,RB,16,0,1,1,100.0%,3,3.0,0,0,3,3.0,0.1,0.2,0,2017
PinkLa00,JAX,25,WR,4,0,1,1,100.0%,5,5.0,0,0,5,5.0,0.3,1.3,0,2017
2017,,,,,,,,,,,,,,,,,,
RaymKa00,2TM,23,WR,8,0,1,1,100.0%,12,12.0,0,0,12,12.0,0.1,1.5,5,2017
RobeAn00,ATL,29,WR,16,0,4,1,25.0%,12,12.0,0,1,12,3.0,0.1,0.8,4,2017
RobiAl02,JAX,24,WR,1,1,1,1,100.0%,17,17.0,0,1,17,17.0,1.0,17.0,0,2017
WeemEr00,TEN,32,WR,16,0,2,1,50.0%,5,5.0,0,0,5,2.5,0.1,0.3,0,2017
WestLe00,TAM,24,T,8,0,1,1,100.0%,2,2.0,1,1,2,2.0,0.1,0.3,0,2017
WhitDe01,HOU,26,WR,2,1,7,1,14.3%,24,24.0,0,1,24,3.4,0.5,12.0,1,2017
WillMa03,2TM,26,DB,15,0,1,1,100.0%,31,31.0,0,0,31,31.0,0.1,2.1,0,2017
WilsJe00,TAM,22,WR,3,1,1,1,100.0%,18,18.0,1,1,18,18.0,0.3,6.0,0,2017
ZeitKe00,CLE,27,RG,16,16,1,1,100.0%,-4,-4.0,0,0,-4,-4.0,0.1,-0.3,0,2017
BrenK.00,IND,24,WR,5,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
BundMa00,NYG,23,WR,1,1,3,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
ConnJa00,PIT,22,RB,14,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2017
CoreCo00,CIN,23,WR,13,0,4,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
EagaEd00,NYG,24,WR,4,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2017
ErviCa00,KAN,25,T,13,4,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
FlueDa00,TEN,25,RB,16,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2017
FowlJa00,TEN,27,RB,10,1,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2017
HolmGa00,ARI,26,TE,2,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
JackAd00,TEN,22,LCB,16,16,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,1,2017
LaCoMa00,2TM,25,TE,5,1,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
MaylVi00,BAL,26,WR,16,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2017
PaulLo00,SFO,30,TE,14,1,2,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
RossJo00,CIN,22,WR,3,1,2,0,0.0%,0,,0,0,0,0.0,0.0,0.0,1,2017
SambTy00,ATL,25,T,15,2,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
SpilC.00,KAN,30,RB,1,0,2,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2017
ThomSh01,CAR,23,LLB,14,14,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2017
WhitIs00,OAK,23,WR,2,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
WillMa09,CLE,23,FB,1,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,,2017
ZennZa00,DET,26,RB,8,0,1,0,0.0%,0,,0,0,0,0.0,0.0,0.0,0,2017
2017,,,,,,,,,,,,,,,,,,
